Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) 4,Coverage (%) 5,Coverage (%) 6,Coverage (%) 7,Coverage (%) 8,Coverage (%) 9,Coverage (%) 11,Coverage (%) 12,Coverage (%) 16,Coverage (%) 17,Coverage (%) 18,Coverage (%) 19,Coverage (%) 21,Coverage (%) 22,Coverage (%) 23,Area 4,Area 5,Area 6,Area 7,Area 8,Area 9,Area 11,Area 12,Area 16,Area 17,Area 18,Area 19,Area 21,Area 22,Area 23,#Peptides,#Unique,#Spec 4,#Spec 5,#Spec 6,#Spec 7,#Spec 8,#Spec 9,#Spec 11,#Spec 12,#Spec 16,#Spec 17,#Spec 18,#Spec 19,#Spec 21,#Spec 22,#Spec 23,PTM,Avg. Mass,Description
81,120,P02774|VTDB_HUMAN,516.75,70,57,57,68,66,65,35,65,44,65,65,48,57,59,37,57,1.0759E6,4.073E5,1.7401E6,1.0174E6,7.5467E5,3.0272E5,7.2706E5,4.3719E5,8.1051E5,1.3795E6,3.6852E5,3.5327E5,5.1839E5,4.9164E5,9.223E5,31,31,364,193,499,347,337,126,321,186,336,420,157,238,237,177,326,Carbamidomethylation; Oxidation (M); Deamidation (NQ),52918,Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=2
72,29,P01008|ANT3_HUMAN,516.05,69,65,64,66,60,64,61,64,59,53,66,68,64,56,59,62,4.8575E5,5.264E5,1.1732E6,1.2848E6,6.1958E5,5.4684E5,3.5752E5,1.0514E6,2.4224E5,1.0084E6,2.902E6,5.406E5,2.1945E5,6.9314E5,4.5007E5,36,36,262,210,463,364,259,227,209,427,140,377,903,229,153,272,235,Carbamidomethylation; Oxidation (M); Deamidation (NQ),52602,Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1
132,193,P22105|TENX_HUMAN,514.32,27,7,2,20,0,0,7,1,8,15,25,21,1,0,0,9,1.6163E5,5.5886E3,5.1165E5,2.6655E3,1.0045E3,6.7192E4,1.6092E2,7.7304E4,1.7335E5,9.1419E5,4.2749E5,9.916E2,,1.4173E3,1.2921E5,95,95,70,25,383,6,2,121,2,123,198,613,453,5,0,13,98,Carbamidomethylation; Oxidation (M); Deamidation (NQ),458392,Tenascin-X OS=Homo sapiens OX=9606 GN=TNXB PE=1 SV=5
205,63,P02549|SPTA1_HUMAN,513.27,40,0,29,0,8,2,14,15,28,0,0,2,5,28,0,2,,1.7424E5,3.0394E2,2.2944E4,2.0228E3,7.9155E4,7.0337E4,1.8144E5,,,1.653E3,7.3806E3,2.2017E5,,2.1481E3,76,76,0,316,1,58,5,119,143,257,0,0,5,19,260,0,5,Carbamidomethylation; Oxidation (M); Deamidation (NQ),280013,Spectrin alpha chain  erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTA1 PE=1 SV=5
29,14,P02649|APOE_HUMAN,512.12,85,62,80,63,77,81,82,79,80,63,70,75,79,77,84,74,2.2182E5,7.4582E6,2.4637E5,4.8025E6,9.381E6,7.1427E6,3.871E6,8.0849E6,2.017E5,7.0775E5,1.3321E6,3.0926E6,3.4932E6,9.1733E6,1.7024E6,35,35,183,1088,146,744,1373,1183,752,1087,165,305,364,590,756,1288,439,Carbamidomethylation; Oxidation (M); Deamidation (NQ),36154,Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1
173,92,P02788|TRFL_HUMAN,511.81,60,5,60,1,44,23,13,23,17,1,1,10,36,43,15,28,6.6738E3,1.3638E6,7.1549E3,1.2943E5,2.3194E4,2.2101E4,4.9888E4,2.8255E4,1.2597E4,3.6264E3,1.1051E4,6.4406E4,2.4743E5,2.5727E4,7.0955E4,43,43,7,469,7,186,66,43,83,62,12,7,33,93,205,45,82,Carbamidomethylation; Oxidation (M); Deamidation (NQ),78182,Lactotransferrin OS=Homo sapiens OX=9606 GN=LTF PE=1 SV=6
84,20,P07357|CO8A_HUMAN,511.48,64,16,45,20,45,59,38,49,28,13,26,29,55,36,42,36,2.936E4,1.2873E6,4.7204E4,3.7708E5,2.2959E6,1.4362E6,1.4888E6,6.4403E5,2.1661E4,9.5303E4,8.4537E4,5.9357E5,8.4364E5,1.2284E6,3.3791E5,34,34,34,492,48,254,711,375,480,236,25,81,90,288,334,332,152,Carbamidomethylation; Oxidation (M); Deamidation (NQ),65163,Complement component C8 alpha chain OS=Homo sapiens OX=9606 GN=C8A PE=1 SV=2
62,325,P02749|APOH_HUMAN,509.01,69,61,58,58,57,58,42,57,34,69,58,34,58,58,37,58,4.216E6,1.2341E6,2.0052E6,1.2622E6,9.3229E5,3.9274E5,8.5363E5,3.3483E5,4.7216E6,1.9596E6,2.9658E5,4.0643E5,1.0427E6,6.8439E5,7.9297E5,23,23,777,376,534,383,338,176,319,120,848,471,133,190,313,189,293,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38298,Beta-2-glycoprotein 1 OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=3
177,166,P04275|VWF_HUMAN,508.62,29,2,11,0,15,17,8,13,7,1,0,0,12,27,5,5,8.995E3,5.3714E4,2.4141E2,9.1906E4,1.2659E5,8.8972E4,6.9908E4,6.6037E4,2.987E3,,1.7518E2,6.1047E4,3.8329E5,3.5808E4,1.9529E4,58,58,26,84,1,167,207,103,133,113,8,0,1,90,342,48,64,Carbamidomethylation; Oxidation (M); Deamidation (NQ),309262,von Willebrand factor OS=Homo sapiens OX=9606 GN=VWF PE=1 SV=4
36,90,P00738|HPT_HUMAN,508.06,74,60,48,58,46,51,50,54,18,60,59,48,55,47,54,55,4.2238E6,2.9833E6,3.6186E6,1.5504E5,1.8022E6,3.0214E5,3.7064E6,6.5404E3,3.3666E6,3.4244E6,9.8341E5,2.533E5,2.9386E5,1.237E6,3.0944E6,34,19,1006,922,987,144,563,203,931,35,973,915,382,222,202,564,840,Carbamidomethylation; Oxidation (M); Deamidation (NQ),45205,Haptoglobin OS=Homo sapiens OX=9606 GN=HP PE=1 SV=1
18,205,P01860|IGHG3_HUMAN,507.55,79,66,64,46,49,63,75,66,68,64,67,67,65,62,51,49,1.3829E6,3.0713E6,1.1517E6,7.9133E5,1.5717E6,3.0028E5,1.0378E6,7.8459E5,3.3726E6,3.3947E6,3.3438E5,8.697E5,7.9243E5,5.6884E5,2.0628E6,25,12,1467,1354,1227,1285,1155,690,1030,977,1492,1430,924,1101,961,841,1482,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),41287,Immunoglobulin heavy constant gamma 3 OS=Homo sapiens OX=9606 GN=IGHG3 PE=1 SV=2
45,366,P01876|IGHA1_HUMAN,505.18,87,78,66,66,66,72,51,63,44,76,68,56,69,66,47,63,2.8794E6,1.6049E6,2.6655E6,3.9956E6,3.5647E6,8.5903E5,1.7785E6,1.448E6,4.4537E6,2.3226E6,1.3456E6,1.4403E6,2.2023E6,1.9532E6,1.2239E6,21,16,632,364,542,602,677,310,473,402,744,466,434,457,543,550,357,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37655,Immunoglobulin heavy constant alpha 1 OS=Homo sapiens OX=9606 GN=IGHA1 PE=1 SV=2
58,59,P01011|AACT_HUMAN,504.89,71,61,54,66,56,59,58,58,58,58,58,55,58,51,58,58,2.639E6,2.6935E5,2.1569E6,1.4363E6,3.1428E6,6.5283E5,9.6012E5,9.9458E5,2.1108E6,1.8576E6,7.849E5,5.5387E5,2.2402E5,1.4618E6,7.6903E5,33,33,588,142,549,368,727,279,342,378,543,466,317,255,155,417,257,Carbamidomethylation; Oxidation (M); Deamidation (NQ),47651,Alpha-1-antichymotrypsin OS=Homo sapiens OX=9606 GN=SERPINA3 PE=1 SV=2
35,100,P02679|FIBG_HUMAN,503.80,62,62,62,62,61,62,52,62,52,62,62,61,62,62,49,61,2.622E6,5.3361E6,2.2824E6,2.2452E6,3.0496E6,3.0941E6,1.746E6,2.1756E6,8.1607E5,4.4674E6,1.7435E6,2.2422E6,1.3662E6,4.0213E6,9.938E5,31,31,398,1016,654,569,817,758,556,527,374,791,529,670,452,821,343,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51512,Fibrinogen gamma chain OS=Homo sapiens OX=9606 GN=FGG PE=1 SV=3
102,40,P35908|K22E_HUMAN,503.38,79,51,70,61,65,71,49,70,41,68,36,43,55,70,41,58,1.1003E5,3.865E5,1.4489E5,2.1678E5,3.5675E5,7.5659E4,2.9578E5,7.6219E4,3.406E5,2.2996E4,5.8249E4,1.1233E5,1.4847E5,5.2306E4,2.0211E5,47,35,150,360,196,246,343,188,265,133,336,122,121,172,181,135,230,Carbamidomethylation; Oxidation (M); Deamidation (NQ),65433,Keratin  type II cytoskeletal 2 epidermal OS=Homo sapiens OX=9606 GN=KRT2 PE=1 SV=2
142,186,P24821|TENA_HUMAN,502.28,35,16,5,22,23,19,27,0,16,17,25,25,3,1,0,14,7.2174E4,6.3135E3,1.5569E5,1.0634E5,5.1498E4,1.9325E5,,5.587E4,7.6812E4,2.2846E5,3.255E5,4.6123E2,5.222E2,,4.6689E4,53,53,161,54,204,190,136,211,0,119,157,218,271,11,1,0,108,Carbamidomethylation; Oxidation (M); Deamidation (NQ),240851,Tenascin OS=Homo sapiens OX=9606 GN=TNC PE=1 SV=3
120,39,P12109|CO6A1_HUMAN,501.68,44,24,20,34,25,29,31,10,27,27,44,35,24,7,4,18,2.1545E5,2.1707E4,3.8682E5,1.3099E5,1.5528E5,6.0505E5,1.2454E4,2.6273E5,2.7764E5,1.8895E6,6.9285E5,5.7143E4,2.9737E4,9.7708E3,5.3238E4,37,37,123,65,182,87,123,322,64,158,136,693,318,63,34,20,65,Carbamidomethylation; Oxidation (M); Deamidation (NQ),108529,Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3
73,77,Q9BXR6|FHR5_HUMAN,497.92,74,6,67,8,45,73,38,57,41,24,11,4,58,64,46,61,2.865E3,1.7374E6,5.5539E3,4.3334E5,2.9989E6,4.9297E5,8.522E5,2.9801E5,5.4892E4,2.2621E4,5.3571E3,4.441E5,1.6287E6,7.1124E5,5.8392E5,41,40,23,666,22,292,993,290,470,229,84,25,24,294,604,327,294,Carbamidomethylation; Oxidation (M); Deamidation (NQ),64420,Complement factor H-related protein 5 OS=Homo sapiens OX=9606 GN=CFHR5 PE=1 SV=1
143,118,P04040|CATA_HUMAN,497.84,66,43,57,39,41,29,46,66,57,29,13,41,50,66,6,59,4.4569E4,1.4587E5,3.7258E4,7.8685E4,3.4734E4,5.5406E4,6.5995E5,1.2945E5,2.8609E4,1.5281E4,2.5991E4,5.7763E4,4.7301E5,3.7264E3,1.9152E5,36,36,86,180,57,98,63,120,349,185,60,28,53,62,291,17,175,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),59756,Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3
99,34,P14618|KPYM_HUMAN,494.96,77,75,64,75,71,65,62,66,53,68,75,69,65,51,32,73,8.1923E5,2.5231E5,1.2766E6,5.5703E5,1.0245E5,2.9081E5,8.4215E4,1.9592E5,1.6898E5,7.0684E5,7.4301E5,1.7994E5,9.243E4,4.3514E4,5.4008E5,37,36,343,189,429,307,119,219,99,148,195,308,347,151,92,54,326,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),57937,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4
63,173,Q92954|PRG4_HUMAN,494.66,24,3,24,4,12,23,20,21,20,10,11,12,10,11,23,9,1.1886E4,3.398E6,2.5108E4,2.0596E5,4.6253E6,2.1228E6,1.2541E6,1.8673E6,6.6022E4,1.6674E5,1.2632E5,1.1532E5,1.8311E5,3.4883E6,8.9076E4,35,35,23,855,31,162,943,759,442,619,49,134,140,99,149,849,78,Carbamidomethylation; Oxidation (M); Deamidation (NQ),151060,Proteoglycan 4 OS=Homo sapiens OX=9606 GN=PRG4 PE=1 SV=3
96,151,P35527|K1C9_HUMAN,492.37,67,32,57,46,49,57,49,50,44,57,45,45,56,44,31,41,1.9825E5,1.0342E6,2.8995E5,5.5245E5,9.1916E5,4.5177E5,4.3845E5,2.7878E5,1.0536E6,3.0486E5,1.8314E5,2.8399E5,2.3833E5,2.5107E5,2.9735E5,33,33,126,422,211,258,365,223,225,206,430,205,113,190,181,135,181,Carbamidomethylation; Oxidation (M); Deamidation (NQ),62064,Keratin  type I cytoskeletal 9 OS=Homo sapiens OX=9606 GN=KRT9 PE=1 SV=3
94,127,P00751|CFAB_HUMAN,491.07,59,54,43,57,42,39,36,40,35,42,57,41,36,27,41,45,3.7677E5,4.2562E5,8.992E5,4.005E5,2.1844E5,1.9702E5,2.9291E5,3.1037E5,2.7178E5,1.2601E6,5.8299E5,5.5671E4,1.1342E5,6.4014E5,3.9863E5,49,49,297,268,408,207,169,147,208,165,207,538,270,87,129,240,216,Carbamidomethylation; Oxidation (M); Deamidation (NQ),85533,Complement factor B OS=Homo sapiens OX=9606 GN=CFB PE=1 SV=2
31,68,P04004|VTNC_HUMAN,484.58,77,42,77,31,50,71,53,58,46,31,40,43,61,45,42,45,7.2344E5,7.6812E6,9.7214E5,6.4305E6,9.465E6,7.8882E6,6.1383E6,6.7361E6,9.7672E5,1.8654E6,2.3131E6,3.789E6,4.2598E6,9.3422E6,2.9617E6,33,33,246,965,254,710,1136,1078,798,825,317,324,439,585,561,999,431,Carbamidomethylation; Oxidation (M); Deamidation (NQ),54306,Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1
233,105,P11277|SPTB1_HUMAN,483.92,40,0,30,2,9,4,13,16,23,0,0,3,12,29,0,3,,1.681E5,8.4775E3,2.1759E4,5.4981E3,4.4414E4,6.4955E4,1.2123E5,,,3.195E4,2.2251E4,1.9622E5,,1.0662E4,61,59,0,219,9,62,22,114,109,200,0,0,23,49,206,0,35,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),246466,Spectrin beta chain  erythrocytic OS=Homo sapiens OX=9606 GN=SPTB PE=1 SV=5
65,88,P19823|ITIH2_HUMAN,482.79,51,41,44,45,42,44,46,36,46,42,48,41,40,29,43,44,4.9572E5,5.0904E5,8.2622E5,6.6215E5,3.666E5,6.2475E5,2.2055E5,7.7302E5,4.5642E5,1.3065E6,1.0339E6,2.7554E5,1.268E5,7.0174E5,6.63E5,33,33,358,263,395,332,287,347,187,356,337,558,517,237,140,360,333,Carbamidomethylation; Oxidation (M); Deamidation (NQ),106463,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2
159,199,Q9Y6R7|FCGBP_HUMAN,482.71,13,8,8,0,5,12,3,5,5,4,1,1,11,8,2,6,8.507E4,9.6987E4,,5.9032E4,2.4493E5,1.809E4,3.6242E4,4.9749E4,3.4168E4,4.9137E3,4.5581E3,1.3755E5,6.8445E4,5.6923E3,3.895E4,46,46,166,177,0,123,302,48,82,104,89,10,10,188,158,23,124,Carbamidomethylation; Deamidation (NQ),572021,IgGFc-binding protein OS=Homo sapiens OX=9606 GN=FCGBP PE=1 SV=3
80,6,P06733|ENOA_HUMAN,480.81,75,74,59,74,74,47,70,69,67,72,74,69,72,64,26,74,1.1852E6,1.8808E5,1.0264E6,4.6998E5,6.4188E4,1.6566E5,3.329E5,3.4743E5,2.8116E5,6.4127E5,5.7288E5,2.2101E5,2.5256E5,1.1248E4,7.6727E5,31,26,521,194,528,349,99,209,245,242,284,375,392,239,213,36,396,Carbamidomethylation; Oxidation (M); Deamidation (NQ),47169,Alpha-enolase OS=Homo sapiens OX=9606 GN=ENO1 PE=1 SV=2
64,397,Q03591|FHR1_HUMAN,480.09,69,55,69,52,69,69,55,69,55,65,43,52,59,46,49,69,2.0074E4,8.7779E5,3.3286E4,5.1807E5,1.1895E6,2.205E5,4.8863E5,3.8616E5,3.2602E4,,2.2808E4,1.2971E5,3.7768E3,1.3615E5,9.3481E5,17,3,108,684,115,389,782,389,561,359,116,66,125,369,96,246,649,Carbamidomethylation; Oxidation (M); Deamidation (NQ),37651,Complement factor H-related protein 1 OS=Homo sapiens OX=9606 GN=CFHR1 PE=1 SV=2
221,162,P07996|TSP1_HUMAN,474.74,42,8,16,7,39,1,29,2,23,1,3,17,16,5,1,9,1.7739E4,3.5693E4,2.1412E4,4.3008E5,8.4416E2,5.7708E5,8.5806E2,2.3464E5,2.8008E3,6.1559E3,7.3415E4,3.3091E4,3.1412E3,2.8821E2,1.9549E4,45,44,32,68,28,277,5,285,3,161,3,7,107,73,12,1,30,Carbamidomethylation; Oxidation (M); Deamidation (NQ),129383,Thrombospondin-1 OS=Homo sapiens OX=9606 GN=THBS1 PE=1 SV=2
85,141,Q06033|ITIH3_HUMAN,474.55,58,26,35,23,37,46,38,28,48,34,40,28,36,33,40,35,1.1407E5,1.0789E6,1.2123E5,3.045E5,8.063E5,4.197E5,2.4714E5,8.6497E5,1.2891E5,3.5326E5,7.5322E4,1.525E5,2.9082E5,1.2371E6,1.8237E5,40,40,146,444,131,220,462,319,177,500,158,244,104,130,203,490,163,Oxidation (M); Deamidation (NQ),99849,Inter-alpha-trypsin inhibitor heavy chain H3 OS=Homo sapiens OX=9606 GN=ITIH3 PE=1 SV=2
98,255,P04406|G3P_HUMAN,474.14,84,84,79,84,78,76,73,60,69,56,84,79,76,69,50,84,3.6441E5,3.4151E5,1.141E6,5.8607E5,2.0688E5,3.0628E5,2.1799E5,2.1233E5,5.8777E4,8.1759E5,6.3702E5,1.9486E5,2.0846E5,9.8791E4,7.4466E5,25,25,210,226,451,286,185,245,167,160,60,329,330,176,139,85,321,Carbamidomethylation; Oxidation (M); Deamidation (NQ),36053,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3
60,792,P02763|A1AG1_HUMAN,473.17,63,43,37,42,37,42,37,42,42,55,43,39,37,49,43,42,1.413E6,6.7853E5,1.3379E6,7.553E5,1.1537E6,6.0632E5,1.2442E6,1.2291E6,3.2418E6,1.2229E6,4.4988E5,7.8565E5,2.1618E6,1.292E6,5.7887E5,15,12,461,262,396,300,489,237,364,307,819,412,169,281,457,417,292,Carbamidomethylation; Oxidation (M); Deamidation (NQ),23512,Alpha-1-acid glycoprotein 1 OS=Homo sapiens OX=9606 GN=ORM1 PE=1 SV=1
22,643,P02042|HBD_HUMAN,470.82,99,76,96,89,90,89,95,99,96,65,65,89,89,96,76,96,5.8718E4,5.0336E5,3.2039E5,5.8367E5,1.206E5,3.1493E5,1.2111E6,6.422E5,1.7563E4,1.3281E4,5.9647E5,1.5444E5,1.0223E6,4.4484E4,6.4511E5,20,11,393,1299,733,1435,595,900,1996,1293,206,179,860,903,2115,379,1503,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),16055,Hemoglobin subunit delta OS=Homo sapiens OX=9606 GN=HBD PE=1 SV=2
118,150,P04003|C4BPA_HUMAN,470.78,60,27,60,20,49,49,22,32,22,23,45,20,40,39,20,46,8.8351E4,1.3814E6,6.8605E4,6.893E5,2.9124E5,1.5528E5,1.4782E5,4.9346E4,5.0219E4,1.8548E5,5.0313E4,1.4214E5,2.1162E5,1.1741E5,2.4985E5,33,33,108,486,79,310,233,132,146,78,46,173,64,132,184,124,221,Carbamidomethylation; Oxidation (M); Deamidation (NQ),67033,C4b-binding protein alpha chain OS=Homo sapiens OX=9606 GN=C4BPA PE=1 SV=2
23,335,P01861|IGHG4_HUMAN,468.40,85,60,60,60,59,85,70,75,65,75,60,69,85,73,60,58,2.2738E6,1.9294E6,2.8164E6,1.5722E6,1.2526E6,1.3898E5,1.5772E6,4.4942E4,2.3042E6,1.2358E6,5.113E5,2.9823E6,1.4708E6,6.2978E5,1.2917E6,20,13,1289,1020,1100,1268,920,503,849,552,1163,988,720,1216,840,756,1213,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),35941,Immunoglobulin heavy constant gamma 4 OS=Homo sapiens OX=9606 GN=IGHG4 PE=1 SV=1
366,50,P35579|MYH9_HUMAN,467.79,32,2,25,2,13,3,5,4,3,0,2,12,7,8,3,4,1.6778E3,8.709E4,2.1952E3,2.2487E4,5.1512E3,1.5421E4,5.6513E3,5.7681E3,,1.2212E3,3.1975E4,1.5291E4,1.3383E5,5.198E3,1.1121E4,48,39,7,174,17,73,11,29,31,14,0,4,69,27,69,19,26,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),226530,Myosin-9 OS=Homo sapiens OX=9606 GN=MYH9 PE=1 SV=4
74,278,P01871|IGHM_HUMAN,467.51,57,46,53,49,56,53,47,48,48,49,51,48,47,47,39,51,1.0698E5,2.5352E5,6.3981E4,2.7845E5,1.3947E5,3.1923E4,2.2623E5,2.9178E4,8.0369E4,2.3857E5,1.3003E4,2.3987E4,6.7557E4,2.5335E3,2.0345E5,20,6,232,470,233,567,558,212,423,215,320,357,194,200,209,61,382,Carbamidomethylation; Oxidation (M); Deamidation (NQ),49440,Immunoglobulin heavy constant mu OS=Homo sapiens OX=9606 GN=IGHM PE=1 SV=4
126,46,P02545|LMNA_HUMAN,465.54,64,20,59,41,55,17,56,28,44,23,51,59,36,24,34,42,1.73E4,4.854E5,2.189E5,2.8624E5,1.6555E4,3.9995E5,3.6717E4,1.9452E5,4.5181E4,2.5789E5,7.6091E5,9.1326E4,1.9086E4,8.5914E4,1.9667E5,46,44,44,278,156,186,62,240,86,182,76,200,391,84,56,109,157,Carbamidomethylation; Oxidation (M); Deamidation (NQ),74140,Prelamin-A/C OS=Homo sapiens OX=9606 GN=LMNA PE=1 SV=1
123,2,P00558|PGK1_HUMAN,465.03,83,80,51,72,68,45,50,68,56,65,63,67,66,56,27,65,7.647E5,1.2606E5,6.4293E5,2.0733E5,5.396E4,8.5873E4,2.4989E5,1.0085E5,2.375E5,3.5708E5,2.9015E5,9.3043E4,1.3366E5,2.0147E4,3.8033E5,30,27,310,106,278,192,75,94,174,117,185,216,193,91,125,31,198,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),44615,Phosphoglycerate kinase 1 OS=Homo sapiens OX=9606 GN=PGK1 PE=1 SV=3
194,134,P12110|CO6A2_HUMAN,464.53,36,7,4,22,11,25,27,2,14,15,34,29,13,2,2,4,1.1888E4,6.4831E3,1.3994E5,3.0211E4,7.4534E4,3.4028E5,1.6446E3,1.2533E5,2.2949E4,9.9621E5,3.2542E5,2.9104E4,1.6652E3,2.2909E2,9.5744E3,37,37,20,10,109,38,64,184,2,81,41,431,227,31,5,2,9,Carbamidomethylation; Deamidation (NQ),108579,Collagen alpha-2(VI) chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4
100,37,Q15582|BGH3_HUMAN,464.09,62,37,52,53,56,49,45,41,35,45,51,37,42,32,29,50,1.9204E5,2.7904E5,5.3538E5,3.5812E5,1.708E5,4.0893E5,2.1352E5,3.4264E5,2.9694E5,4.8297E5,5.5014E5,1.6203E5,1.4353E5,1.3053E5,3.8999E5,35,35,158,199,303,258,155,275,158,244,211,311,366,141,126,121,262,Carbamidomethylation; Oxidation (M); Deamidation (NQ),74681,Transforming growth factor-beta-induced protein ig-h3 OS=Homo sapiens OX=9606 GN=TGFBI PE=1 SV=1
146,38,P13796|PLSL_HUMAN,463.63,76,43,51,56,60,27,24,57,27,23,38,33,63,60,20,66,6.4817E4,1.3666E5,1.1853E5,2.5417E5,2.7425E4,2.6941E4,2.3459E5,3.3244E4,1.189E4,4.5989E4,5.4365E4,1.3351E5,2.2877E5,1.5658E4,3.9828E5,41,32,87,100,132,198,51,54,196,71,53,73,101,150,185,41,309,Carbamidomethylation; Oxidation (M); Deamidation (NQ),70289,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6
79,391,P00915|CAH1_HUMAN,462.99,92,67,68,69,58,67,72,92,73,52,39,69,69,92,57,69,1.2626E5,1.459E6,4.6777E5,1.0112E6,2.499E5,5.9744E5,4.7191E6,1.7565E6,4.3541E4,1.4754E4,9.3866E5,4.5409E5,6.2464E6,1.0542E5,1.1427E6,17,17,139,352,194,238,147,228,735,414,55,40,284,192,903,99,301,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),28870,Carbonic anhydrase 1 OS=Homo sapiens OX=9606 GN=CA1 PE=1 SV=2
139,204,P04083|ANXA1_HUMAN,462.02,71,65,66,65,66,23,45,50,51,32,65,66,57,56,36,65,2.024E5,3.7691E5,6.1272E5,3.8501E5,2.3959E4,1.5933E5,1.148E5,1.3241E5,1.0782E5,6.0931E5,4.314E5,1.0054E5,1.6902E5,3.329E4,5.4986E5,25,25,129,174,191,194,28,126,67,109,55,198,206,103,85,38,171,Carbamidomethylation; Oxidation (M); Deamidation (NQ),38714,Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2
222,84,P22314|UBA1_HUMAN,462.00,46,27,18,44,28,5,5,5,20,0,38,42,20,3,0,37,5.2148E4,2.1374E4,3.195E5,6.121E4,1.4875E3,5.0715E3,3.473E2,3.7724E4,,1.1733E5,1.4837E5,1.76E4,1.9964E2,,1.5252E5,34,34,98,47,197,102,6,16,3,68,0,144,197,56,3,0,153,Carbamidomethylation; Deamidation (NQ),117849,Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3
92,239,P04217|A1BG_HUMAN,461.99,61,51,46,51,51,45,32,44,47,59,53,32,44,42,51,44,5.1507E5,3.0503E5,8.9562E5,6.6264E5,5.3154E5,2.6102E5,3.4353E5,5.6518E5,1.7077E6,8.7559E5,2.5169E5,2.8586E5,3.7056E5,4.8176E5,4.8598E5,20,20,238,176,306,233,262,128,182,244,569,363,119,161,167,223,206,Carbamidomethylation; Oxidation (M); Deamidation (NQ),54254,Alpha-1B-glycoprotein OS=Homo sapiens OX=9606 GN=A1BG PE=1 SV=4
56,234,P68133|ACTS_HUMAN,460.56,89,73,46,72,81,58,64,39,66,53,71,77,45,43,38,63,,,,4.5527E1,,,,,,,,,,,,32,2,483,295,689,456,210,387,225,430,138,481,746,310,262,178,511,Carbamidomethylation; Oxidation (M); Deamidation (NQ),42051,Actin  alpha skeletal muscle OS=Homo sapiens OX=9606 GN=ACTA1 PE=1 SV=1
71,301,P51888|PRELP_HUMAN,458.72,60,37,11,60,38,15,44,9,42,45,58,53,13,9,13,41,4.9575E5,7.4137E4,4.2101E6,3.3973E5,6.2989E4,9.9548E5,9.1119E3,9.8562E5,1.74E6,3.9959E6,4.9634E6,9.2527E4,2.8385E4,3.0748E4,6.9908E5,27,27,269,22,840,222,41,364,32,350,483,841,1008,27,26,33,207,Carbamidomethylation; Oxidation (M); Deamidation (NQ),43810,Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1
443,136,P16157|ANK1_HUMAN,458.00,30,0,13,2,3,5,4,23,15,0,0,1,2,23,1,1,,2.6845E4,1.9638E3,7.4172E2,4.5945E3,3.1052E3,5.9752E4,2.7942E4,,,7.1503E2,7.7973E2,7.7529E4,4.4836E2,6.0193E2,35,33,0,58,7,4,15,9,106,68,0,0,6,4,125,7,3,Carbamidomethylation; Deamidation (NQ),206263,Ankyrin-1 OS=Homo sapiens OX=9606 GN=ANK1 PE=1 SV=3
